epoch,reward,tr,loss
1,66.0,1,(6.643796623961862e-11, 0.026212165132164955)
10,10.0,10,(3.1391778065881226e-11, 0.013382078148424625)
20,8.0,20,(2.09277040141842e-11, 0.00979679450392723)
30,10.0,30,(1.5298873279334657e-12, 0.0004960575024597347)
40,9.0,40,(4.106937012693379e-12, 0.0020388062112033367)
50,11.0,50,(1.5010215292932116e-11, 0.007475598715245724)
60,12.0,60,(4.3576253716537394e-11, 0.018228860571980476)
70,11.0,70,(5.3095750018883336e-11, 0.022249460220336914)
80,10.0,80,(1.1510792319313623e-12, 0.0004273251397535205)
90,13.0,90,(5.752776033318696e-11, 0.022377172484993935)
100,8.0,100,(1.9586554600437012e-11, 0.008031550794839859)
110,9.0,110,(9.094947017729282e-13, 0.0004062125226482749)
120,9.0,120,(3.714406560106909e-11, 0.014741288498044014)
130,9.0,130,(1.4551915228366852e-11, 0.0051101455464959145)
140,9.0,140,(1.0015245521799443e-08, 4.722568988800049)
150,8.0,150,(5.130118552187923e-12, 0.0022314616944640875)
160,11.0,160,(1.0649703341414352e-11, 0.004463243298232555)
170,9.0,170,(5.752776033318696e-11, 0.022151626646518707)
180,10.0,180,(4.780531526193954e-11, 0.019527198746800423)
190,11.0,190,(5.730171892537328e-11, 0.023449836298823357)
200,8.0,200,(3.581579477440755e-12, 0.001437637023627758)
210,10.0,210,(1.9454660105111543e-11, 0.007071407977491617)
220,9.0,220,(5.730171892537328e-11, 0.02046212926506996)
230,10.0,230,(2.3165913631828516e-11, 0.010418595746159554)
240,9.0,240,(4.637401573859279e-11, 0.015992270782589912)
250,10.0,250,(1.879385536085465e-12, 0.0008626569760963321)
260,10.0,260,(5.0099036030815114e-11, 0.018697883933782578)
270,10.0,270,(2.09277040141842e-11, 0.00908671785145998)
280,9.0,280,(1.5475620784854982e-11, 0.005634273402392864)
290,10.0,290,(2.7853275241795927e-12, 0.0012180397752672434)
300,9.0,300,(5.972111694063642e-12, 0.0026781060732901096)
310,11.0,310,(4.298783551348606e-13, 0.00017103964637499303)
320,10.0,320,(3.2232438940127395e-11, 0.012382328510284424)
330,11.0,330,(8.617551117140465e-12, 0.0036200194153934717)
340,8.0,340,(4.604316927725449e-12, 0.0019333494128659368)
350,9.0,350,(6.4930283372177655e-12, 0.002438437892124057)
360,10.0,360,(2.0894397323445446e-12, 0.000881809217389673)
370,8.0,370,(3.695266315162371e-12, 0.0014472533948719501)
380,10.0,380,(1.7037482535897652e-11, 0.006720054429024458)
390,9.0,390,(1.4100720591159188e-11, 0.005893203895539045)
400,9.0,400,(2.1476598277558878e-11, 0.00804484635591507)
410,10.0,410,(3.7690739418394514e-11, 0.014922939240932465)
420,8.0,420,(7.51754214434186e-12, 0.002991296350955963)
430,9.0,430,(3.8689051962137455e-12, 0.0015800893306732178)
440,9.0,440,(3.8689051962137455e-12, 0.0015139627503231168)
450,10.0,450,(3.325562047962194e-11, 0.013487476855516434)
460,9.0,460,(3.750821875314614e-11, 0.01546507515013218)
470,10.0,470,(2.4919177832316564e-11, 0.010014195926487446)
480,8.0,480,(8.881784197001252e-12, 0.003551662201061845)
490,10.0,490,(6.963318810448982e-11, 0.028731176629662514)
500,10.0,500,(2.0117685295417687e-11, 0.008612175472080708)
510,8.0,510,(1.6427748050773516e-11, 0.006434672046452761)
520,10.0,520,(5.473399511402022e-12, 0.0022002840414643288)
530,9.0,530,(3.4644731528032935e-11, 0.013551569543778896)
540,9.0,540,(2.990718783735247e-11, 0.011233056895434856)
550,9.0,550,(1.205480160137995e-11, 0.005191628355532885)
560,9.0,560,(3.122524461218745e-11, 0.01137872226536274)
570,10.0,570,(7.194245199571014e-12, 0.0026300563476979733)
580,10.0,580,(2.0520474208751693e-11, 0.009685351513326168)
590,9.0,590,(1.750919409460039e-10, 0.06006128340959549)
600,9.0,600,(1.1415091094590935e-10, 0.05454084649682045)
610,9.0,610,(6.568967592102126e-12, 0.0029138782992959023)
620,9.0,620,(1.828981410767483e-11, 0.006773163564503193)
630,9.0,630,(3.3946623290148636e-11, 0.014844752848148346)
640,8.0,640,(3.916866830877552e-11, 0.01765531301498413)
650,10.0,650,(6.568967592102126e-12, 0.0030235126614570618)
660,9.0,660,(8.271161533457416e-12, 0.003762928768992424)
670,10.0,670,(4.0675018908586935e-11, 0.017926637083292007)
680,9.0,680,(2.6429081145806776e-11, 0.0097556347027421)
690,9.0,690,(9.526290867256648e-11, 0.03657021373510361)
700,9.0,700,(3.197442310920451e-14, 1.3700720955966972e-05)
710,9.0,710,(2.936761944738464e-12, 0.0013170455349609256)
720,10.0,720,(1.4213075161251254e-11, 0.006690886337310076)
730,9.0,730,(4.9467985263618175e-11, 0.017212770879268646)
740,8.0,740,(7.51754214434186e-12, 0.0034353791270405054)
750,9.0,750,(2.7853275241795927e-12, 0.0009725284762680531)
760,9.0,760,(9.814371537686384e-14, 3.595188172766939e-05)
770,10.0,770,(7.274625346553876e-12, 0.002515181666240096)
780,8.0,780,(3.4141578453272814e-12, 0.001084849238395691)
790,10.0,790,(9.979572723750607e-12, 0.005219460930675268)
800,9.0,800,(1.9454660105111543e-11, 0.011201038956642151)
810,8.0,810,(1.879385536085465e-12, 0.001005760277621448)
820,9.0,820,(7.239586707896706e-11, 0.022840265184640884)
830,10.0,830,(8.881784197001252e-12, 0.004421799443662167)
840,8.0,840,(1.4210854715202004e-14, 5.661627255904023e-06)
850,8.0,850,(6.66808830374066e-11, 0.023118410259485245)
860,9.0,860,(1.1834977442504169e-12, 0.0003834000090137124)
870,9.0,870,(3.5349945193274834e-11, 0.015771253034472466)
880,10.0,880,(3.8689051962137455e-12, 0.0012879454297944903)
890,9.0,890,(1.7408297026122455e-13, 8.996534597827122e-05)
900,9.0,900,(3.3634570684171194e-09, 1.5123013257980347)
910,9.0,910,(1.8207657603852567e-14, 7.351126441790257e-06)
920,8.0,920,(3.4141578453272814e-12, 0.0009225539397448301)
930,9.0,930,(1.9453239019640023e-10, 0.07099505513906479)
940,11.0,940,(0.0, 4.6556181132473284e-08)
950,8.0,950,(3.842615114990622e-11, 0.026141496375203133)
960,10.0,960,(3.8689051962137455e-12, 0.002154958201572299)
970,10.0,970,(5.130118552187923e-12, 0.0022565796971321106)
980,10.0,980,(5.063061081500564e-12, 0.0014417078346014023)
990,13.0,990,(1.5407453091142997e-10, 0.060218095779418945)
1000,14.0,1000,(2.936761944738464e-12, 0.000764041265938431)
1010,11.0,1010,(1.4210854715202004e-12, 0.0007350221276283264)
1020,12.0,1020,(3.042011087472929e-13, 0.0001671704085310921)
1030,15.0,1030,(4.220979121782875e-11, 0.016268912702798843)
1040,19.0,1040,(7.993605777301127e-13, 0.00038095767376944423)
1050,41.0,1050,(2.9878322038712213e-12, 0.001370548619888723)
1060,91.0,1060,(3.206324095117452e-11, 0.013656350784003735)
1070,57.0,1070,(8.100631276874992e-12, 0.004322451539337635)
1080,86.0,1080,(3.4141578453272814e-12, 0.0011113474611192942)
1090,95.0,1090,(2.990718783735247e-11, 0.019896475598216057)
1100,43.0,1100,(2.877698079828406e-13, 0.00019793902174569666)
1110,30.0,1110,(6.963318810448982e-13, 0.00046931440010666847)
1120,35.0,1120,(5.684341886080802e-14, 2.554047568992246e-05)
1130,58.0,1130,(8.208189683500677e-11, 0.05657237395644188)
1140,53.0,1140,(5.5289550715542646e-11, 0.03933750092983246)
1150,35.0,1150,(2.0041746040533326e-12, 0.0012555181747302413)
1160,34.0,1160,(8.881784197001252e-14, 4.1466482798568904e-05)
1170,32.0,1170,(1.2896794743255668e-11, 0.003814379684627056)
1180,21.0,1180,(1.2492229473082261e-12, 0.0006814920925535262)
1190,29.0,1190,(1.2825296380469808e-12, 0.000525813433341682)
1200,52.0,1200,(8.271161533457416e-12, 0.002703484147787094)
1210,51.0,1210,(3.206324095117452e-11, 0.009609945118427277)
1220,65.0,1220,(1.0264233907264497e-11, 0.003420777851715684)
1230,28.0,1230,(5.0099036030815114e-11, 0.019763389602303505)
1240,35.0,1240,(2.2879920180685076e-11, 0.021763436496257782)
1250,121.0,1250,(8.971046128181115e-12, 0.0022640381939709187)
1260,82.0,1260,(6.166844812582895e-11, 0.04461430385708809)
1270,53.0,1270,(9.606537787476555e-12, 0.0024048825725913048)
1280,86.0,1280,(2.0117685295417687e-11, 0.005593294743448496)
1290,82.0,1290,(7.73159314348959e-13, 0.00030465557938441634)
1300,73.0,1300,(8.038014698286133e-14, 5.210817471379414e-05)
1310,90.0,1310,(1.7195134205394424e-12, 0.000604035856667906)
1320,58.0,1320,(6.342038005868744e-12, 0.0017088077729567885)
1330,31.0,1330,(7.572964477731148e-11, 0.03796716034412384)
1340,22.0,1340,(1.1995426874022996e-10, 0.08192015439271927)
1350,52.0,1350,(9.240608278560103e-12, 0.007960514165461063)
1360,41.0,1360,(1.1441958491786863e-11, 0.0060573723167181015)
1370,58.0,1370,(2.106403940160817e-11, 0.005062331445515156)
1380,68.0,1380,(2.877698079828406e-13, 0.00016230497567448765)
1390,59.0,1390,(1.1951328815484885e-11, 0.005976185668259859)
1400,91.0,1400,(2.722266856380884e-13, 0.0001756981946527958)
1410,46.0,1410,(2.7853275241795927e-12, 0.0021339147351682186)
1420,52.0,1420,(1.0746958878371515e-11, 0.0036721050273627043)
1430,97.0,1430,(9.514611321037592e-12, 0.002525235526263714)
1440,132.0,1440,(2.106403940160817e-11, 0.026309451088309288)
1450,109.0,1450,(1.1537705235653561e-09, 2.5919530391693115)
1460,96.0,1460,(2.0463630789890885e-12, 0.002499375492334366)
1470,176.0,1470,(3.810729509723387e-12, 0.004519294016063213)
1480,125.0,1480,(3.552713678800501e-13, 0.0003876130504067987)
1490,104.0,1490,(6.719069745031447e-13, 0.0007849547546356916)
1500,94.0,1500,(9.814371537686384e-14, 8.743256330490112e-05)
1510,91.0,1510,(5.130118552187923e-12, 0.03137393295764923)
1520,181.0,1520,(2.708944180085382e-14, 6.621833017561585e-05)
1530,100.0,1530,(4.298783551348606e-13, 0.0004593988705892116)
1540,72.0,1540,(2.220446049250313e-15, 6.943437824702414e-07)
1550,200.0,1550,(2.958744360626042e-13, 0.0007993550389073789)
1560,72.0,1560,(9.383605004131823e-13, 0.0003402273578103632)
1570,80.0,1570,(1.8389734179891093e-12, 0.001221287064254284)
1580,70.0,1580,(1.1195488980320079e-12, 0.0004308711795601994)
1590,84.0,1590,(1.3656631381309126e-11, 0.003732132725417614)
1600,200.0,1600,(9.15045816896054e-12, 0.0117104547098279)
1610,70.0,1610,(1.8417267710901797e-11, 0.0027239772025495768)
1620,157.0,1620,(1.2789769243681803e-11, 0.0028760868590325117)
1630,38.0,1630,(4.220979121782875e-11, 0.011620636098086834)
1640,54.0,1640,(1.3989254199486822e-11, 0.01665489189326763)
1650,102.0,1650,(1.4666046155298318e-11, 0.012666702270507812)
1660,106.0,1660,(4.9678039459877255e-11, 0.008357211947441101)
1670,85.0,1670,(3.4141578453272814e-12, 0.002851309720426798)
1680,200.0,1680,(2.220446049250313e-12, 0.0007889677654020488)
1690,200.0,1690,(3.023403749580211e-11, 0.00459393672645092)
1700,200.0,1700,(7.088774012231625e-13, 0.0033806245774030685)
1710,200.0,1710,(7.993605777301127e-13, 0.00018622976494953036)
1720,78.0,1720,(2.8103075422336588e-12, 0.004931349772959948)
1730,200.0,1730,(4.830913447051444e-12, 0.01291206106543541)
1740,106.0,1740,(1.1441958491786863e-11, 0.0030093183740973473)
1750,99.0,1750,(4.830913447051444e-12, 0.018748972564935684)
1760,200.0,1760,(8.881784197001252e-14, 7.107300916686654e-05)
1770,200.0,1770,(6.963318810448982e-13, 0.0004992167232558131)
1780,96.0,1780,(6.242228955954943e-14, 0.00045554368989542127)
1790,55.0,1790,(0.0, 1.2028067430946976e-10)
1800,117.0,1800,(9.094947017729282e-13, 0.0005815833574160933)
1810,200.0,1810,(5.333511410299252e-13, 0.0013143128016963601)
1820,200.0,1820,(2.3888446776254568e-11, 0.0033146594651043415)
1830,76.0,1830,(4.046984969363621e-12, 0.00701254652813077)
1840,199.0,1840,(4.167777234442838e-12, 0.0017513103084638715)
1850,88.0,1850,(6.840084054715589e-13, 0.003847493790090084)
1860,200.0,1860,(0.0, 3.205974508091458e-08)
1870,90.0,1870,(3.6062264285874335e-11, 0.005260674748569727)
1880,81.0,1880,(5.684341886080802e-14, 8.96038836799562e-05)
1890,200.0,1890,(3.774758283725532e-14, 0.00032494936021976173)
1900,81.0,1900,(3.197442310920451e-14, 0.00016633913037367165)
1910,86.0,1910,(5.333511410299252e-13, 0.0017033914336934686)
1920,120.0,1920,(4.352074256530614e-12, 0.0027223846409469843)
1930,172.0,1930,(3.552713678800501e-15, 7.777305654599331e-06)
1940,183.0,1940,(9.814371537686384e-14, 0.00030838727252557874)
1950,112.0,1950,(2.4993451752663987e-11, 0.0035160877741873264)
1960,110.0,1960,(2.589928271845565e-12, 0.0011841629166156054)
1970,200.0,1970,(2.220446049250313e-12, 0.0008421091479249299)
1980,125.0,1980,(3.042011087472929e-13, 6.17749901721254e-05)
1990,130.0,1990,(3.552713678800501e-15, 4.9789650802267715e-06)
2000,97.0,2000,(2.0041746040533326e-12, 0.0018402945715934038)
2010,106.0,2010,(7.194245199571014e-12, 0.001911105471663177)
2020,200.0,2020,(1.1141310096718371e-11, 0.0045705027878284454)
2030,138.0,2030,(5.972111694063642e-12, 0.0042068022303283215)
2040,109.0,2040,(2.938274623609516e-13, 0.015493076294660568)
2050,116.0,2050,(5.684341886080802e-14, 9.298435179516673e-05)
2060,103.0,2060,(8.881784197001252e-14, 9.460527508053929e-05)
2070,135.0,2070,(1.5475620784854982e-11, 0.002533965278416872)
2080,95.0,2080,(1.0343115253164115e-12, 0.01061797421425581)
2090,82.0,2090,(2.942091015256665e-14, 9.492092067375779e-05)
2100,184.0,2100,(3.197442310920451e-12, 0.0030583797488361597)
2110,200.0,2110,(5.010436510133331e-13, 0.0042125568725168705)
2120,112.0,2120,(1.2825296380469808e-12, 0.00028194120386615396)
2130,118.0,2130,(1.3860024239420454e-12, 0.0008914783829823136)
2140,200.0,2140,(1.6797674362578618e-13, 0.00044783164048567414)
2150,200.0,2150,(1.7721935030579061e-13, 0.0015305203851312399)
2160,116.0,2160,(8.448797217397441e-14, 0.0003380408452358097)
2170,200.0,2170,(3.197442310920451e-12, 0.0021185234654694796)
2180,95.0,2180,(3.3795188869589765e-13, 0.0002576210245024413)
2190,123.0,2190,(1.0267342531733448e-12, 0.0005138654378242791)
2200,200.0,2200,(2.5660584768161243e-12, 0.008847048506140709)
2210,200.0,2210,(1.784628000933708e-11, 0.0029480832163244486)
2220,106.0,2220,(8.881784197001252e-12, 0.003558115800842643)
2230,112.0,2230,(1.3233503182163986e-10, 0.017766492441296577)
2240,168.0,2240,(3.508582313571651e-13, 0.007050692569464445)
2250,136.0,2250,(2.1360690993788012e-13, 0.0006065698689781129)
2260,138.0,2260,(2.238487173400472e-13, 0.0031511313281953335)
2270,130.0,2270,(8.881784197001252e-14, 5.403955583460629e-05)
2280,136.0,2280,(1.4210854715202004e-12, 0.0004346405912656337)
2290,135.0,2290,(6.004086117172847e-13, 0.00012288325524423271)
2300,200.0,2300,(4.551914400963142e-15, 8.950009942054749e-07)
2310,200.0,2310,(2.1360690993788012e-13, 0.00039477122481912374)
2320,136.0,2320,(9.454242944073599e-14, 0.011416342109441757)
2330,92.0,2330,(1.1352030426792226e-12, 0.0039650010876357555)
2340,78.0,2340,(3.0001001682933293e-13, 0.0036454543005675077)
2350,200.0,2350,(3.1709079806319096e-12, 0.0003887216153088957)
2360,146.0,2360,(1.6548984405062583e-11, 0.002553638070821762)
2370,200.0,2370,(3.042011087472929e-13, 0.0005662648472934961)
2380,145.0,2380,(6.004086117172847e-13, 0.00031836441485211253)
2390,200.0,2390,(4.440892098500626e-16, 8.548615824111039e-07)
2400,164.0,2400,(4.551914400963142e-15, 4.0702394471736625e-05)
2410,200.0,2410,(2.708944180085382e-14, 0.0004430713888723403)
2420,200.0,2420,(5.684341886080802e-14, 9.235548350261524e-05)
2430,200.0,2430,(2.877698079828406e-13, 0.0001766221976140514)
2440,200.0,2440,(3.774758283725532e-14, 1.9337057892698795e-05)
2450,153.0,2450,(2.708944180085382e-14, 1.3863580534234643e-05)
2460,151.0,2460,(8.837486298318709e-12, 0.0015149833634495735)
2470,150.0,2470,(4.440892098500626e-16, 1.0606731848383788e-07)
2480,183.0,2480,(4.4986236957811343e-13, 0.001142512890510261)
2490,200.0,2490,(1.609823385706477e-14, 8.348321716766804e-05)
2500,128.0,2500,(1.7408297026122455e-13, 6.989605026319623e-05)
2510,146.0,2510,(1.354694134647616e-11, 0.003310652682557702)
2520,200.0,2520,(8.551853669658271e-12, 0.0009940746240317822)
2530,159.0,2530,(1.0267342531733448e-12, 0.004893217235803604)
2540,134.0,2540,(3.8689051962137455e-12, 0.004474081099033356)
2550,200.0,2550,(5.334843677928802e-12, 0.0009181562927551568)
2560,200.0,2560,(4.397593400540245e-13, 0.0015681706136092544)
2570,200.0,2570,(2.382816166601742e-13, 0.0033148517832159996)
2580,200.0,2580,(5.063061081500564e-12, 0.0007429421530105174)
2590,200.0,2590,(5.010436510133331e-13, 0.0020158332772552967)
2600,155.0,2600,(2.8380076066980564e-13, 0.003810140071436763)
2610,192.0,2610,(1.6209256159527285e-13, 0.00024979066802188754)
2620,189.0,2620,(7.51754214434186e-12, 0.00120441522449255)
2630,200.0,2630,(2.8227420401094605e-14, 0.0002810851437970996)
2640,182.0,2640,(4.107825191113079e-13, 0.00013536919141188264)
2650,200.0,2650,(5.773853617441205e-14, 0.002570388140156865)
2660,200.0,2660,(5.6843418860808015e-12, 0.005410231649875641)
2670,200.0,2670,(4.440892098500626e-16, 1.022872538669617e-06)
2680,159.0,2680,(1.8696155734687636e-13, 0.0011481125839054585)
2690,136.0,2690,(5.4241333646842804e-14, 0.00173163041472435)
2700,200.0,2700,(2.4016344468691386e-12, 0.03104834258556366)
2710,200.0,2710,(1.1834977442504169e-12, 0.0023148481268435717)
2720,200.0,2720,(3.552713678800501e-15, 5.797448920930037e-06)
2730,181.0,2730,(5.86475312758239e-14, 0.0007015165756456554)
2740,200.0,2740,(2.722266856380884e-13, 5.453141056932509e-05)
2750,200.0,2750,(8.038014698286133e-14, 2.452184708090499e-05)
2760,200.0,2760,(4.863665026277886e-12, 0.001976399915292859)
2770,200.0,2770,(5.773159728050814e-15, 2.4402143026236445e-06)
2780,200.0,2780,(5.684341886080802e-14, 0.003044735174626112)
2790,200.0,2790,(7.73159314348959e-13, 0.0014491406036540866)
2800,200.0,2800,(1.1796119636642288e-14, 6.397165270755067e-05)
2810,200.0,2810,(2.958211453574222e-11, 0.007136153522878885)
2820,200.0,2820,(2.345901251032956e-13, 0.00042553304228931665)
2830,200.0,2830,(5.684341886080802e-14, 6.379252590704709e-05)
2840,165.0,2840,(1.2526091275333329e-13, 0.0030004833824932575)
2850,200.0,2850,(3.6884384435609263e-13, 0.0036173518747091293)
2860,200.0,2860,(4.551914400963142e-15, 6.291201134445146e-05)
2870,200.0,2870,(3.197442310920451e-14, 4.2576142732286826e-05)
2880,200.0,2880,(8.953948693601887e-13, 0.0017830012366175652)
2890,200.0,2890,(5.833389327136729e-13, 0.0038591858465224504)
2900,200.0,2900,(3.552713678800501e-13, 0.002906444249674678)
2910,200.0,2910,(7.576207022852444e-11, 0.008562861941754818)
2920,200.0,2920,(6.963318810448982e-13, 0.0005943247233517468)
2930,200.0,2930,(7.796263634674006e-13, 0.009870323352515697)
2940,200.0,2940,(3.3795188869589765e-13, 0.0011050772154703736)
2950,200.0,2950,(2.7360336218862358e-12, 0.00212267367169261)
2960,200.0,2960,(9.699352432335218e-12, 0.0033034132793545723)
2970,200.0,2970,(4.289024690962151e-11, 0.006070517003536224)
2980,200.0,2980,(9.606537787476555e-12, 0.004517755471169949)
2990,200.0,2990,(3.552713678800501e-13, 0.001339044771157205)
3000,200.0,3000,(4.440892098500626e-16, 1.4287554222391918e-05)
3010,200.0,3010,(4.137246101265646e-12, 0.008211732842028141)
3020,200.0,3020,(8.881784197001252e-14, 6.642803055001423e-05)
3030,200.0,3030,(2.176481217475157e-12, 0.0011795893078669906)
3040,167.0,3040,(3.398994974368463e-11, 0.004071942996233702)
3050,200.0,3050,(9.094947017729282e-13, 0.0019627294968813658)
3060,200.0,3060,(3.552713678800501e-15, 6.341224434436299e-07)
3070,200.0,3070,(1.1102230246251565e-16, 4.320696120885259e-07)
3080,200.0,3080,(2.0463630789890885e-12, 0.0025595207698643208)
3090,200.0,3090,(5.773159728050814e-15, 0.00015142527990974486)
3100,200.0,3100,(2.1696533458737122e-13, 0.008572528138756752)
3110,200.0,3110,(1.2816442351848423e-11, 0.001531807822175324)
3120,200.0,3120,(2.7755575615628914e-15, 1.544937003927771e-05)
3130,200.0,3130,(1.389999226830696e-13, 0.0001705847098492086)
3140,200.0,3140,(7.216449660063518e-13, 0.00018091282981913537)
3150,200.0,3150,(2.2037927038809357e-13, 0.000606898742262274)
3160,200.0,3160,(7.847944516470307e-12, 0.001780626131221652)
3170,200.0,3170,(1.4034329254286604e-12, 0.008292343467473984)
3180,200.0,3180,(9.969802761133906e-13, 0.0064986697398126125)
3190,200.0,3190,(7.73159314348959e-13, 0.0027717938646674156)
3200,200.0,3200,(2.2737367544323206e-13, 0.006021464243531227)
3210,200.0,3210,(2.566835632933362e-11, 0.003917642869055271)
3220,200.0,3220,(1.566746732351021e-12, 0.0005484450375661254)
3230,200.0,3230,(1.333377852574813e-13, 0.0003169281699229032)
3240,200.0,3240,(2.7988722450800196e-13, 0.004145297221839428)
3250,200.0,3250,(6.145778330690632e-14, 0.003796318778768182)
3260,200.0,3260,(6.439293542825908e-14, 0.001203273655846715)
3270,200.0,3270,(8.881784197001252e-14, 0.000556931016035378)
3280,200.0,3280,(5.333511410299252e-13, 0.00021463260054588318)
3290,200.0,3290,(3.774758283725532e-14, 0.00018814779468812048)
3300,200.0,3300,(3.197442310920451e-14, 0.0003856066323351115)
3310,200.0,3310,(2.498001805406602e-16, 1.0030854355136398e-05)
3320,200.0,3320,(2.942091015256665e-14, 0.0006004316965118051)
3330,200.0,3330,(3.066991105526995e-14, 0.0007700368878431618)
3340,200.0,3340,(5.1764148523147924e-14, 0.0015124973142519593)
3350,200.0,3350,(4.54081217071689e-12, 0.0008038101368583739)
3360,200.0,3360,(3.65974611726827e-14, 0.0055113607086241245)
3370,200.0,3370,(5.773853617441205e-14, 0.013960717245936394)
3380,200.0,3380,(3.927969061123804e-12, 0.003755210665985942)
3390,200.0,3390,(1.7284396136574287e-11, 0.0031631614547222853)
3400,200.0,3400,(5.86475312758239e-14, 0.001207345980219543)
3410,200.0,3410,(2.2037927038809357e-13, 0.007182673085480928)
3420,200.0,3420,(5.59621793350118e-14, 0.003705729264765978)
3430,200.0,3430,(5.27827781482415e-13, 0.0038544179406017065)
3440,200.0,3440,(5.684341886080802e-14, 0.0010365392081439495)
3450,200.0,3450,(1.920685832601521e-12, 0.0029722105246037245)
3460,200.0,3460,(8.881784197001252e-14, 6.554488936671987e-05)
3470,200.0,3470,(1.920685832601521e-12, 0.0004715276591014117)
3480,200.0,3480,(6.23945339839338e-13, 0.00021005362214054912)
3490,200.0,3490,(5.684341886080802e-14, 2.832854079315439e-05)
3500,200.0,3500,(2.4202861936828413e-13, 7.74405270931311e-05)
